timeframe,move_start_ts,move_end_ts,move_low,move_high,move_duration_bars,consol_start_ts,consol_end_ts,consol_low,consol_high,consol_duration_bars,fib_retracement_depth,fib_50,entry_ts,entry_price,entry_score
60min,2005-05-03 14:00:00+00:00,2005-05-06 17:00:00+00:00,4569.5,4610.0,26,2005-05-06 17:00:00+00:00,2005-05-09 17:00:00+00:00,4594.0,4609.0,8,0.3950617283950617,4589.75,2005-05-09 17:00:00+00:00,4608.0,1.0
60min,2005-05-26 14:00:00+00:00,2005-05-27 15:00:00+00:00,4686.5,4699.0,10,2005-05-27 15:00:00+00:00,2005-05-27 19:00:00+00:00,4688.0,4698.0,5,0.88,4692.75,2005-05-27 19:00:00+00:00,4697.5,1.0
60min,2005-07-07 19:00:00+00:00,2005-07-13 15:00:00+00:00,4637.5,4702.5,26,2005-07-13 15:00:00+00:00,2005-07-14 14:00:00+00:00,4690.5,4719.0,7,0.18461538461538463,4670.0,2005-07-14 14:00:00+00:00,4709.0,0.7777777777777778
60min,2005-07-26 19:00:00+00:00,2005-07-27 15:00:00+00:00,4731.5,4744.5,5,2005-07-27 15:00:00+00:00,2005-07-27 19:00:00+00:00,4731.5,4752.0,5,1.0,4738.0,2005-07-27 19:00:00+00:00,4751.0,1.0
60min,2005-10-21 18:00:00+00:00,2005-10-25 16:00:00+00:00,4688.0,4717.5,14,2005-10-25 16:00:00+00:00,2005-10-26 15:00:00+00:00,4700.5,4720.0,7,0.576271186440678,4702.75,2005-10-26 15:00:00+00:00,4719.0,1.0
60min,2005-10-31 16:00:00+00:00,2005-11-09 16:00:00+00:00,4694.5,4763.0,51,2005-11-09 16:00:00+00:00,2005-11-10 19:00:00+00:00,4745.0,4770.5,11,0.26277372262773724,4728.75,2005-11-10 19:00:00+00:00,4768.5,1.0
60min,2005-11-16 20:00:00+00:00,2005-11-24 16:00:00+00:00,4771.0,4829.0,40,2005-11-24 16:00:00+00:00,2005-11-25 18:00:00+00:00,4816.5,4825.0,6,0.21551724137931033,4800.0,2005-11-25 18:00:00+00:00,4823.5,1.0
60min,2005-12-09 20:00:00+00:00,2005-12-12 19:00:00+00:00,4808.5,4822.0,8,2005-12-12 19:00:00+00:00,2005-12-13 20:00:00+00:00,4811.5,4834.0,9,0.7777777777777778,4815.25,2005-12-13 20:00:00+00:00,4832.0,1.0
60min,2006-03-01 16:00:00+00:00,2006-03-02 18:00:00+00:00,4778.5,4806.5,11,2006-03-02 18:00:00+00:00,2006-03-03 18:00:00+00:00,4782.5,4810.0,8,0.8571428571428571,4792.5,2006-03-03 18:00:00+00:00,4807.0,1.0
60min,2006-03-14 16:00:00+00:00,2006-03-15 17:00:00+00:00,4760.5,4794.0,10,2006-03-15 17:00:00+00:00,2006-03-15 21:00:00+00:00,4783.0,4799.5,5,0.3283582089552239,4777.25,2006-03-15 21:00:00+00:00,4799.0,1.0
60min,2006-03-29 17:00:00+00:00,2006-03-31 19:00:00+00:00,4782.0,4822.0,18,2006-03-31 19:00:00+00:00,2006-04-03 15:00:00+00:00,4801.5,4821.75,5,0.5125,4802.0,2006-04-03 15:00:00+00:00,4819.0,1.0
60min,2006-04-18 17:00:00+00:00,2006-04-19 15:00:00+00:00,4809.0,4830.75,7,2006-04-19 15:00:00+00:00,2006-04-19 20:00:00+00:00,4817.25,4831.0,6,0.6206896551724138,4819.875,2006-04-19 20:00:00+00:00,4830.75,1.0
60min,2006-08-14 15:00:00+00:00,2006-08-18 15:00:00+00:00,4564.75,4657.25,30,2006-08-18 15:00:00+00:00,2006-08-18 20:00:00+00:00,4630.0,4650.75,6,0.2945945945945946,4611.0,2006-08-18 20:00:00+00:00,4649.75,1.0
60min,2006-08-29 20:00:00+00:00,2006-08-31 16:00:00+00:00,4631.75,4656.25,12,2006-08-31 16:00:00+00:00,2006-09-05 19:00:00+00:00,4644.75,4674.0,21,0.46938775510204084,4644.0,2006-09-05 19:00:00+00:00,4673.0,1.0
60min,2006-10-04 16:00:00+00:00,2006-10-10 18:00:00+00:00,4713.25,4760.75,32,2006-10-10 18:00:00+00:00,2006-10-11 16:00:00+00:00,4742.5,4761.5,6,0.38421052631578945,4737.0,2006-10-11 16:00:00+00:00,4758.25,1.0
60min,2006-10-25 15:00:00+00:00,2006-10-26 15:00:00+00:00,4768.75,4791.75,9,2006-10-26 15:00:00+00:00,2006-10-26 19:00:00+00:00,4775.75,4804.25,5,0.6956521739130435,4780.25,2006-10-26 19:00:00+00:00,4803.0,1.0
60min,2006-11-10 21:00:00+00:00,2006-11-14 16:00:00+00:00,4800.75,4828.0,11,2006-11-14 16:00:00+00:00,2006-11-14 20:00:00+00:00,4813.25,4836.75,5,0.5412844036697247,4814.375,2006-11-14 20:00:00+00:00,4835.5,1.0
60min,2006-11-17 21:00:00+00:00,2006-11-21 16:00:00+00:00,4842.75,4862.0,11,2006-11-21 16:00:00+00:00,2006-11-22 20:00:00+00:00,4852.25,4871.75,12,0.5064935064935064,4852.375,2006-11-22 20:00:00+00:00,4870.75,1.0
60min,2007-02-14 16:00:00+00:00,2007-02-20 16:00:00+00:00,4826.75,4856.5,26,2007-02-20 16:00:00+00:00,2007-02-22 15:00:00+00:00,4839.0,4882.75,14,0.5882352941176471,4841.625,2007-02-22 15:00:00+00:00,4879.5,1.0
60min,2007-03-19 16:00:00+00:00,2007-03-21 15:00:00+00:00,4776.75,4802.0,15,2007-03-21 15:00:00+00:00,2007-03-21 19:00:00+00:00,4787.0,4826.25,5,0.594059405940594,4789.375,2007-03-21 19:00:00+00:00,4825.75,1.0
60min,2007-04-13 19:00:00+00:00,2007-04-17 18:00:00+00:00,4825.75,4858.75,15,2007-04-17 18:00:00+00:00,2007-04-20 14:00:00+00:00,4836.5,4875.0,18,0.6742424242424242,4842.25,2007-04-20 14:00:00+00:00,4866.25,1.0
60min,2007-04-20 19:00:00+00:00,2007-04-24 15:00:00+00:00,4860.0,4875.5,12,2007-04-24 15:00:00+00:00,2007-04-25 16:00:00+00:00,4860.5,4889.25,9,0.967741935483871,4867.75,2007-04-25 16:00:00+00:00,4888.5,1.0
60min,2007-06-27 20:00:00+00:00,2007-06-29 20:00:00+00:00,4921.0,4948.75,16,2007-06-29 20:00:00+00:00,2007-07-03 14:00:00+00:00,4921.0,4959.75,9,1.0,4934.875,2007-07-03 14:00:00+00:00,4959.5,1.0
60min,2007-08-20 20:00:00+00:00,2007-08-23 15:00:00+00:00,4872.25,4932.5,18,2007-08-23 15:00:00+00:00,2007-08-24 16:00:00+00:00,4907.0,4927.25,9,0.42323651452282157,4902.375,2007-08-24 16:00:00+00:00,4926.5,1.0
60min,2007-09-18 16:00:00+00:00,2007-09-20 20:00:00+00:00,4967.75,5035.75,20,2007-09-20 20:00:00+00:00,2007-09-24 15:00:00+00:00,5008.0,5050.75,10,0.40808823529411764,5001.75,2007-09-24 15:00:00+00:00,5048.25,1.0
60min,2007-09-24 17:00:00+00:00,2007-09-28 16:00:00+00:00,5024.75,5079.0,29,2007-09-28 16:00:00+00:00,2007-10-01 16:00:00+00:00,5058.25,5085.0,8,0.3824884792626728,5051.875,2007-10-01 16:00:00+00:00,5084.75,1.0
60min,2007-10-05 14:00:00+00:00,2007-10-10 15:00:00+00:00,5090.5,5150.0,24,2007-10-10 15:00:00+00:00,2007-10-10 20:00:00+00:00,5139.25,5154.0,6,0.18067226890756302,5120.25,2007-10-10 20:00:00+00:00,5151.0,1.0
60min,2007-10-26 18:00:00+00:00,2007-10-29 15:00:00+00:00,5150.75,5177.0,6,2007-10-29 15:00:00+00:00,2007-10-30 18:00:00+00:00,5159.25,5183.25,11,0.6761904761904762,5163.875,2007-10-30 18:00:00+00:00,5180.25,1.0
60min,2008-02-11 19:00:00+00:00,2008-02-12 21:00:00+00:00,4706.5,4750.5,11,2008-02-12 21:00:00+00:00,2008-02-13 19:00:00+00:00,4706.5,4762.75,6,1.0,4728.5,2008-02-13 19:00:00+00:00,4756.25,1.0
60min,2008-03-31 17:00:00+00:00,2008-03-31 20:00:00+00:00,4707.25,4723.0,5,2008-03-31 20:00:00+00:00,2008-04-01 17:00:00+00:00,4708.0,4771.75,5,0.9523809523809523,4715.125,2008-04-01 17:00:00+00:00,4766.25,1.0
60min,2008-05-12 15:00:00+00:00,2008-05-13 15:00:00+00:00,4889.25,4930.5,9,2008-05-13 15:00:00+00:00,2008-05-13 19:00:00+00:00,4912.0,4932.75,5,0.4484848484848485,4909.875,2008-05-13 19:00:00+00:00,4932.25,1.0
60min,2008-05-14 14:00:00+00:00,2008-05-16 15:00:00+00:00,4920.75,4966.75,17,2008-05-16 15:00:00+00:00,2008-05-16 20:00:00+00:00,4939.25,4964.25,6,0.5978260869565217,4943.75,2008-05-16 20:00:00+00:00,4961.75,1.0
60min,2008-05-26 15:00:00+00:00,2008-05-27 17:00:00+00:00,4889.5,4912.25,7,2008-05-27 17:00:00+00:00,2008-05-28 14:00:00+00:00,4892.25,4934.5,5,0.8791208791208791,4900.875,2008-05-28 14:00:00+00:00,4925.5,0.7777777777777778
60min,2008-08-05 15:00:00+00:00,2008-08-06 15:00:00+00:00,4751.0,4791.25,9,2008-08-06 15:00:00+00:00,2008-08-06 19:00:00+00:00,4773.5,4824.25,5,0.4409937888198758,4771.125,2008-08-06 19:00:00+00:00,4819.75,1.0
60min,2008-08-07 14:00:00+00:00,2008-08-07 20:00:00+00:00,4794.0,4825.25,8,2008-08-07 20:00:00+00:00,2008-08-08 17:00:00+00:00,4795.25,4840.0,5,0.96,4809.625,2008-08-08 17:00:00+00:00,4837.0,1.0
60min,2008-08-08 19:00:00+00:00,2008-08-13 17:00:00+00:00,4837.25,4883.5,21,2008-08-13 17:00:00+00:00,2008-08-14 15:00:00+00:00,4841.25,4883.5,6,0.9135135135135135,4860.375,2008-08-14 15:00:00+00:00,4878.5,1.0
60min,2008-10-30 19:00:00+00:00,2008-11-03 20:00:00+00:00,4216.0,4272.0,16,2008-11-03 20:00:00+00:00,2008-11-04 17:00:00+00:00,4233.25,4294.5,5,0.6919642857142857,4244.0,2008-11-04 17:00:00+00:00,4291.5,1.0
60min,2009-03-10 15:00:00+00:00,2009-03-13 16:00:00+00:00,3984.75,4076.0,24,2009-03-13 16:00:00+00:00,2009-03-17 20:00:00+00:00,4049.25,4096.25,19,0.29315068493150687,4030.375,2009-03-17 20:00:00+00:00,4095.75,1.0
60min,2009-04-01 16:00:00+00:00,2009-04-03 15:00:00+00:00,4142.0,4217.75,15,2009-04-03 15:00:00+00:00,2009-04-03 19:00:00+00:00,4200.25,4223.5,5,0.23102310231023102,4179.875,2009-04-03 19:00:00+00:00,4220.5,1.0
60min,2009-04-08 17:00:00+00:00,2009-04-13 15:00:00+00:00,4192.0,4248.25,14,2009-04-13 15:00:00+00:00,2009-04-13 20:00:00+00:00,4228.5,4250.5,6,0.3511111111111111,4220.125,2009-04-13 20:00:00+00:00,4243.0,1.0
60min,2009-04-23 18:00:00+00:00,2009-05-01 14:00:00+00:00,4234.0,4324.25,40,2009-05-01 14:00:00+00:00,2009-05-01 18:00:00+00:00,4288.0,4309.75,5,0.40166204986149584,4279.125,2009-05-01 18:00:00+00:00,4305.25,1.0
60min,2009-07-13 16:00:00+00:00,2009-07-14 15:00:00+00:00,4331.75,4360.5,8,2009-07-14 15:00:00+00:00,2009-07-14 19:00:00+00:00,4345.5,4361.5,5,0.5217391304347826,4346.125,2009-07-14 19:00:00+00:00,4360.0,1.0
60min,2009-07-15 14:00:00+00:00,2009-07-21 17:00:00+00:00,4375.5,4455.75,33,2009-07-21 17:00:00+00:00,2009-07-22 14:00:00+00:00,4436.5,4472.0,5,0.2398753894080997,4415.625,2009-07-22 14:00:00+00:00,4469.25,1.0
60min,2009-07-22 16:00:00+00:00,2009-07-27 15:00:00+00:00,4465.0,4512.0,22,2009-07-27 15:00:00+00:00,2009-07-30 14:00:00+00:00,4486.75,4534.75,21,0.5372340425531915,4488.5,2009-07-30 14:00:00+00:00,4534.5,1.0
60min,2009-09-04 16:00:00+00:00,2009-09-11 17:00:00+00:00,4522.75,4599.25,34,2009-09-11 17:00:00+00:00,2009-09-14 19:00:00+00:00,4581.5,4601.0,10,0.23202614379084968,4561.0,2009-09-14 19:00:00+00:00,4599.75,1.0
60min,2009-09-15 14:00:00+00:00,2009-09-22 15:00:00+00:00,4596.25,4650.5,38,2009-09-22 15:00:00+00:00,2009-09-23 19:00:00+00:00,4635.75,4663.5,12,0.271889400921659,4623.375,2009-09-23 19:00:00+00:00,4652.5,1.0
60min,2009-10-06 15:00:00+00:00,2009-10-08 20:00:00+00:00,4596.25,4641.0,21,2009-10-08 20:00:00+00:00,2009-10-12 14:00:00+00:00,4618.0,4649.5,9,0.5139664804469274,4618.625,2009-10-12 14:00:00+00:00,4649.25,1.0
60min,2009-11-05 16:00:00+00:00,2009-11-11 17:00:00+00:00,4617.75,4702.75,31,2009-11-11 17:00:00+00:00,2009-11-11 21:00:00+00:00,4681.0,4693.0,5,0.25588235294117645,4660.25,2009-11-11 21:00:00+00:00,4692.75,1.0
60min,2010-02-12 18:00:00+00:00,2010-02-15 17:00:00+00:00,4679.0,4695.25,8,2010-02-15 17:00:00+00:00,2010-02-16 21:00:00+00:00,4688.25,4713.75,8,0.4307692307692308,4687.125,2010-02-16 21:00:00+00:00,4711.75,1.0
60min,2010-02-25 20:00:00+00:00,2010-03-03 21:00:00+00:00,4712.75,4774.5,31,2010-03-03 21:00:00+00:00,2010-03-05 15:00:00+00:00,4756.75,4790.0,9,0.2874493927125506,4743.625,2010-03-05 15:00:00+00:00,4789.0,1.0
60min,2010-03-05 17:00:00+00:00,2010-03-15 14:00:00+00:00,4794.25,4843.0,42,2010-03-15 14:00:00+00:00,2010-03-16 15:00:00+00:00,4818.5,4842.25,9,0.5025641025641026,4818.625,2010-03-16 15:00:00+00:00,4841.75,1.0
60min,2010-05-10 20:00:00+00:00,2010-05-11 20:00:00+00:00,4831.5,4879.75,9,2010-05-11 20:00:00+00:00,2010-05-12 19:00:00+00:00,4850.25,4889.0,7,0.6113989637305699,4855.625,2010-05-12 19:00:00+00:00,4887.5,0.8888888888888888
60min,2010-07-30 16:00:00+00:00,2010-08-03 18:00:00+00:00,4765.0,4818.25,18,2010-08-03 18:00:00+00:00,2010-08-09 19:00:00+00:00,4787.75,4834.5,30,0.5727699530516432,4791.625,2010-08-09 19:00:00+00:00,4834.25,1.0
60min,2010-09-01 15:00:00+00:00,2010-09-06 16:00:00+00:00,4711.5,4794.5,24,2010-09-06 16:00:00+00:00,2010-09-08 15:00:00+00:00,4770.25,4795.75,10,0.2921686746987952,4753.0,2010-09-08 15:00:00+00:00,4792.75,1.0
60min,2010-09-08 17:00:00+00:00,2010-09-10 17:00:00+00:00,4791.5,4814.5,16,2010-09-10 17:00:00+00:00,2010-09-13 14:00:00+00:00,4796.5,4836.0,5,0.782608695652174,4803.0,2010-09-13 14:00:00+00:00,4829.5,1.0
60min,2010-09-13 16:00:00+00:00,2010-09-22 17:00:00+00:00,4828.25,4919.25,52,2010-09-22 17:00:00+00:00,2010-09-23 15:00:00+00:00,4883.5,4912.25,6,0.39285714285714285,4873.75,2010-09-23 15:00:00+00:00,4908.75,1.0
60min,2010-10-07 16:00:00+00:00,2010-10-12 14:00:00+00:00,4913.75,4954.0,21,2010-10-12 14:00:00+00:00,2010-10-12 19:00:00+00:00,4923.25,4958.25,6,0.7639751552795031,4933.875,2010-10-12 19:00:00+00:00,4954.0,1.0
60min,2010-10-22 14:00:00+00:00,2010-10-26 14:00:00+00:00,5002.75,5044.5,16,2010-10-26 14:00:00+00:00,2010-10-27 20:00:00+00:00,5011.5,5044.0,14,0.7904191616766467,5023.625,2010-10-27 20:00:00+00:00,5042.5,1.0
60min,2010-12-01 16:00:00+00:00,2010-12-07 21:00:00+00:00,5076.5,5136.0,35,2010-12-07 21:00:00+00:00,2010-12-09 15:00:00+00:00,5101.75,5132.75,9,0.5756302521008403,5106.25,2010-12-09 15:00:00+00:00,5127.0,0.8888888888888888
60min,2011-02-01 16:00:00+00:00,2011-02-15 17:00:00+00:00,5216.25,5308.0,73,2011-02-15 17:00:00+00:00,2011-02-16 15:00:00+00:00,5294.25,5313.5,6,0.14986376021798364,5262.125,2011-02-16 15:00:00+00:00,5311.5,1.0
60min,2011-03-23 18:00:00+00:00,2011-03-25 20:00:00+00:00,5177.75,5252.5,18,2011-03-25 20:00:00+00:00,2011-03-30 14:00:00+00:00,5212.25,5260.5,16,0.5384615384615384,5215.125,2011-03-30 14:00:00+00:00,5255.75,0.6666666666666666
60min,2011-04-19 19:00:00+00:00,2011-04-21 15:00:00+00:00,5214.25,5302.75,12,2011-04-21 15:00:00+00:00,2011-04-26 14:00:00+00:00,5289.5,5312.5,14,0.1497175141242938,5258.5,2011-04-26 14:00:00+00:00,5310.75,1.0
60min,2011-05-26 17:00:00+00:00,2011-05-30 15:00:00+00:00,5238.0,5261.25,14,2011-05-30 15:00:00+00:00,2011-05-31 20:00:00+00:00,5254.75,5295.0,9,0.27956989247311825,5249.625,2011-05-31 20:00:00+00:00,5294.5,1.0
60min,2011-06-27 15:00:00+00:00,2011-07-05 15:00:00+00:00,5148.5,5294.75,40,2011-07-05 15:00:00+00:00,2011-07-06 16:00:00+00:00,5280.5,5303.25,9,0.09743589743589744,5221.625,2011-07-06 16:00:00+00:00,5301.25,1.0
60min,2011-08-23 16:00:00+00:00,2011-08-24 16:00:00+00:00,4996.75,5072.25,9,2011-08-24 16:00:00+00:00,2011-08-24 20:00:00+00:00,5030.0,5074.0,5,0.5596026490066225,5034.5,2011-08-24 20:00:00+00:00,5069.5,0.8888888888888888
60min,2011-09-13 14:00:00+00:00,2011-09-19 15:00:00+00:00,5115.75,5235.5,31,2011-09-19 15:00:00+00:00,2011-09-19 20:00:00+00:00,5185.75,5246.0,6,0.4154488517745303,5175.625,2011-09-19 20:00:00+00:00,5234.25,1.0
60min,2011-10-05 16:00:00+00:00,2011-10-17 15:00:00+00:00,5068.0,5298.0,57,2011-10-17 15:00:00+00:00,2011-10-18 20:00:00+00:00,5236.25,5303.0,13,0.2684782608695652,5183.0,2011-10-18 20:00:00+00:00,5290.0,1.0
60min,2011-11-07 20:00:00+00:00,2011-11-08 17:00:00+00:00,5276.75,5326.25,6,2011-11-08 17:00:00+00:00,2011-11-08 21:00:00+00:00,5289.5,5331.0,5,0.7424242424242424,5301.5,2011-11-08 21:00:00+00:00,5326.75,1.0
60min,2011-12-29 17:00:00+00:00,2011-12-30 21:00:00+00:00,5201.0,5219.75,13,2011-12-30 21:00:00+00:00,2012-01-05 17:00:00+00:00,5207.25,5269.0,18,0.6666666666666666,5210.375,2012-01-05 17:00:00+00:00,5265.75,1.0
60min,2012-01-16 15:00:00+00:00,2012-01-17 21:00:00+00:00,5308.25,5336.25,11,2012-01-17 21:00:00+00:00,2012-01-18 18:00:00+00:00,5317.0,5354.0,5,0.6875,5322.25,2012-01-18 18:00:00+00:00,5353.0,1.0
60min,2012-01-23 20:00:00+00:00,2012-01-25 16:00:00+00:00,5354.75,5394.0,12,2012-01-25 16:00:00+00:00,2012-01-26 15:00:00+00:00,5372.0,5411.25,7,0.5605095541401274,5374.375,2012-01-26 15:00:00+00:00,5409.5,1.0
60min,2012-01-27 20:00:00+00:00,2012-01-31 17:00:00+00:00,5364.5,5413.75,13,2012-01-31 17:00:00+00:00,2012-02-01 15:00:00+00:00,5384.0,5417.5,6,0.6040609137055838,5389.125,2012-02-01 15:00:00+00:00,5410.0,0.7777777777777778
60min,2012-02-01 17:00:00+00:00,2012-02-02 19:00:00+00:00,5413.5,5436.0,11,2012-02-02 19:00:00+00:00,2012-02-03 16:00:00+00:00,5419.75,5461.25,5,0.7222222222222222,5424.75,2012-02-03 16:00:00+00:00,5459.5,1.0
